id,id2,id3,trial,time,pupil,xcoord
14,3,3,2,210,0.04333333,924
14,3,3,2,211,0.03633333,927
14,3,3,2,212,0.02333333,921
14,3,3,2,213,0.02633333,918
14,3,3,2,214,0.02433333,922
14,3,3,2,215,0.02433333,920
14,3,3,2,216,0.03133333,922
14,3,3,2,217,0.04033333,912
14,3,3,2,218,0.01733333,874
14,3,3,2,219,0.03633333,885
14,3,3,2,220,0.02633333,886
14,3,3,2,221,0.03233333,878
14,3,3,2,222,0.04433333,886
14,3,3,2,223,0.05133333,887
14,3,3,2,224,0.03733333,881
14,3,3,2,225,0.03233333,889
14,3,3,2,226,0.04033333,883
14,3,3,2,227,0.03433333,888
14,3,3,2,228,0.03233333,881
14,3,3,2,229,0.03233333,892
14,3,3,2,230,0.03033333,888
14,3,3,2,231,0.02933333,896
14,3,3,2,232,0.03133333,884
14,3,3,2,233,0.04433333,881
14,3,3,2,234,0.04133333,887
14,3,3,2,235,0.01233333,891
14,3,3,2,236,0.02133333,894
14,3,3,2,237,0.04733333,889
14,3,3,2,238,0.02033333,882
14,3,3,2,239,0.02533333,893
14,3,3,2,240,0.02933333,890
14,3,3,2,241,0.03033333,907
14,3,3,2,242,0.00833333,890
14,3,3,2,243,0.01533333,892
14,3,3,2,244,0.00433333,890
14,3,3,2,245,0.02033333,902
14,3,3,2,246,0.03833333,892
14,3,3,2,247,0.02133333,885
14,3,3,2,248,0.01733333,892
14,3,3,2,249,0.04133333,891
14,3,3,2,250,0.03533333,890
14,3,3,2,251,0.01433333,896
14,3,3,2,252,0.02333333,889
14,3,3,2,253,0.03433333,888
14,3,3,2,254,0.03133333,891
14,3,3,2,255,0.01833333,898
14,3,3,2,256,-0.47666667,831
14,3,3,2,257,,
14,3,3,2,258,,
14,3,3,2,259,,
14,3,3,2,260,,
14,3,3,2,261,,
14,3,3,2,262,,
14,3,3,2,263,,
14,3,3,2,264,,
14,3,3,2,265,,
14,3,3,2,266,,
14,3,3,2,267,,
14,3,3,2,268,,
14,3,3,2,269,,
14,3,3,2,270,,
14,3,3,2,271,,
14,3,3,2,272,,
14,3,3,2,273,,
14,3,3,2,274,,
14,3,3,2,275,,
14,3,3,2,276,,
14,3,3,2,277,,
14,3,3,2,278,,
14,3,3,2,279,,
14,3,3,2,280,,
14,3,3,2,281,,
14,3,3,2,282,,
14,3,3,2,283,,
14,3,3,2,284,,
14,3,3,2,285,,
14,3,3,2,286,,
14,3,3,2,287,,
14,3,3,2,288,,
14,3,3,2,289,,
14,3,3,2,290,,
14,3,3,2,291,,
14,3,3,2,292,,
14,3,3,2,293,,
14,3,3,2,294,,
14,3,3,2,295,,
14,3,3,2,296,,
14,3,3,2,297,,
14,3,3,2,298,,
14,3,3,2,299,,
14,3,3,2,300,,
14,3,3,2,301,,
14,3,3,2,302,,
14,3,3,2,303,,
14,3,3,2,304,,
14,3,3,2,305,,
14,3,3,2,306,,
14,3,3,2,307,,
14,3,3,2,308,,
14,3,3,2,309,,
14,3,3,2,310,,
14,3,3,2,311,,
14,3,3,2,312,,
14,3,3,2,313,,
14,3,3,2,314,,
14,3,3,2,315,,
14,3,3,2,316,,
14,3,3,2,317,,
14,3,3,2,318,0.18033333,578
14,3,3,2,319,-0.12466667,612
14,3,3,2,320,,
14,3,3,2,321,,
14,3,3,2,322,-0.16966667,638
14,3,3,2,323,-0.19366667,652
14,3,3,2,324,-0.12466667,1104
14,3,3,2,325,-0.09966667,1104
14,3,3,2,326,0.02733333,1108
14,3,3,2,327,0.05333333,1099
14,3,3,2,328,-0.05066667,1084
14,3,3,2,329,-0.08866667,1073
14,3,3,2,330,-0.05366667,1069
14,3,3,2,331,,
14,3,3,2,332,-0.14766667,1059
14,3,3,2,333,-0.11666667,1064
14,3,3,2,334,-0.14666667,1064
14,3,3,2,335,-0.04966667,1043
14,3,3,2,336,0.20833333,1030
14,3,3,2,337,-0.09266667,1049
14,3,3,2,338,0.00733333,1026
14,3,3,2,339,0.08833333,1012
14,3,3,2,340,0.02933333,1019
14,3,3,2,341,0.33833333,1050
14,3,3,2,342,0.07933333,999
14,3,3,2,343,0.15233333,1008
14,3,3,2,344,0.14733333,991
14,3,3,2,345,0.17733333,998
14,3,3,2,346,0.19833333,1000
14,3,3,2,347,,
14,3,3,2,348,0.35633333,1007
14,3,3,2,349,0.26633333,1003
14,3,3,2,350,0.34633333,992
14,3,3,2,351,0.21433333,909
14,3,3,2,352,0.29533333,897
14,3,3,2,353,0.26233333,891
14,3,3,2,354,0.39033333,904
14,3,3,2,355,0.46333333,897
14,3,3,2,356,0.50333333,901
14,3,3,2,357,0.40133333,894
14,3,3,2,358,0.34733333,919
14,3,3,2,359,0.36433333,909
14,3,3,2,360,0.35633333,905
14,3,3,2,361,0.40233333,924
14,3,3,2,362,0.35533333,914
14,3,3,2,363,0.54433333,910
14,3,3,2,364,0.48733333,903
14,3,3,2,365,0.54833333,921
14,3,3,2,366,0.45133333,901
14,3,3,2,367,,
14,3,3,2,368,0.55133333,920
14,3,3,2,369,0.37733333,929
14,3,3,2,370,0.40333333,919
14,3,3,2,371,0.49633333,912
14,3,3,2,372,0.42233333,940
14,3,3,2,373,0.46733333,923
14,3,3,2,374,,
14,3,3,2,375,0.46533333,943
14,3,3,2,376,0.43233333,936
14,3,3,2,377,0.49833333,943
14,3,3,2,378,0.48633333,923
14,3,3,2,379,0.46633333,930
14,3,3,2,380,0.51933333,937
14,3,3,2,381,0.37633333,936
14,3,3,2,382,0.38633333,932
14,3,3,2,383,0.39533333,939
14,3,3,2,384,,
14,3,3,2,385,0.43533333,938
14,3,3,2,386,0.52633333,934
14,3,3,2,387,0.44033333,922
14,3,3,2,388,0.40633333,935
14,3,3,2,389,0.46233333,947
14,3,3,2,390,0.46733333,943
14,3,3,2,391,0.48233333,925
14,3,3,2,392,,
14,3,3,2,393,0.40233333,944
14,3,3,2,394,0.41833333,941
14,3,3,2,395,,
14,3,3,2,396,0.47133333,944
14,3,3,2,397,0.44033333,946
14,3,3,2,398,0.36133333,894
14,3,3,2,399,0.13833333,826
14,3,3,2,400,0.14733333,817
14,3,3,2,401,,
14,3,3,2,402,0.47933333,922
14,3,3,2,403,0.41133333,937
14,3,3,2,404,,
14,3,3,2,405,0.47233333,932
14,3,3,2,406,0.16533333,963
14,3,3,2,407,0.16933333,955
14,3,3,2,408,0.14233333,794
14,3,3,2,409,0.16733333,795
14,3,3,2,410,0.46333333,934
14,3,3,2,411,0.32633333,862
14,3,3,2,412,0.30933333,862
14,3,3,2,413,0.46633333,930
14,3,3,2,414,0.36133333,871
14,3,3,2,415,0.18633333,797
14,3,3,2,416,0.18133333,779
14,3,3,2,417,0.54333333,909
14,3,3,2,418,0.19533333,781
14,3,3,2,419,0.20833333,951
14,3,3,2,420,0.19033333,953
14,3,3,2,421,0.21333333,952
14,3,3,2,422,0.19833333,954
14,3,3,2,423,0.19133333,962
14,3,3,2,424,0.20433333,955
14,3,3,2,425,0.20133333,960
14,3,3,2,426,0.19833333,950
14,3,3,2,427,0.19233333,961
14,3,3,2,428,0.17133333,956
14,3,3,2,429,0.17833333,959
14,3,3,2,430,0.17933333,959
14,3,3,2,431,0.19133333,954
14,3,3,2,432,0.17833333,961
14,3,3,2,433,0.18233333,964
14,3,3,2,434,0.17133333,960
14,3,3,2,435,0.16533333,971
14,3,3,2,436,0.16133333,973
14,3,3,2,437,0.15833333,962
14,3,3,2,438,0.17333333,964
14,3,3,2,439,0.17233333,963
14,3,3,2,440,0.17733333,964
14,3,3,2,441,0.17933333,967
14,3,3,2,442,0.16733333,963
14,3,3,2,443,0.18233333,960
14,3,3,2,444,0.18733333,971
14,3,3,2,445,0.19333333,963
14,3,3,2,446,0.18233333,974
14,3,3,2,447,0.18133333,958
14,3,3,2,448,0.18533333,960
14,3,3,2,449,0.19633333,964
14,3,3,2,450,0.18733333,971
14,3,3,2,451,0.17733333,972
14,3,3,2,452,0.19033333,965
14,3,3,2,453,0.20733333,965
14,3,3,2,454,0.18333333,968
14,3,3,2,455,0.17533333,967
14,3,3,2,456,0.17833333,964
14,3,3,2,457,0.19533333,966
14,3,3,2,458,0.17833333,965
14,3,3,2,459,0.16433333,968
14,3,3,2,460,0.18133333,965
14,3,3,2,461,0.17233333,958
14,3,3,2,462,0.18933333,955
14,3,3,2,463,0.17233333,968
14,3,3,2,464,0.16633333,961
14,3,3,2,465,0.16733333,970
14,3,3,2,466,0.15733333,962
14,3,3,2,467,0.15233333,959
14,3,3,2,468,0.16833333,961
14,3,3,2,469,0.15733333,958
14,3,3,2,470,0.17033333,961
14,3,3,2,471,0.15133333,963
14,3,3,2,472,0.14433333,965
14,3,3,2,473,0.16533333,955
14,3,3,2,474,0.14833333,956
14,3,3,2,475,0.13933333,959
14,3,3,2,476,0.12233333,958
14,3,3,2,477,0.14233333,962
14,3,3,2,478,0.11833333,955
14,3,3,2,479,0.13433333,956
14,3,3,2,480,0.12133333,960
14,3,3,2,481,0.11333333,960
14,3,3,2,482,0.11833333,950
14,3,3,2,483,0.09633333,976
14,3,3,2,484,0.09333333,960
14,3,3,2,485,0.10033333,968
14,3,3,2,486,0.08733333,963
14,3,3,2,487,0.07333333,971
14,3,3,2,488,0.05133333,973
14,3,3,2,489,0.07033333,966
14,3,3,2,490,0.06133333,966
14,3,3,2,491,0.04133333,963
14,3,3,2,492,0.02833333,969
14,3,3,2,493,0.03333333,964
14,3,3,2,494,0.02533333,967
14,3,3,2,495,0.03733333,968
14,3,3,2,496,0.02333333,967
14,3,3,2,497,0.02233333,967
14,3,3,2,498,0.02233333,963
14,3,3,2,499,0.02133333,972
14,3,3,2,500,0.01833333,964
14,3,3,2,501,0.00333333,968
14,3,3,2,502,-0.00166667,972
14,3,3,2,503,0.00333333,965
14,3,3,2,504,-0.00666667,979
14,3,3,2,505,-0.00366667,959
14,3,3,2,506,0.01533333,962
14,3,3,2,507,0.01933333,961
14,3,3,2,508,-0.01166667,968
14,3,3,2,509,-0.00666667,967
14,3,3,2,510,0.01433333,971
14,3,3,2,511,0.00833333,965
14,3,3,2,512,0.00933333,960
14,3,3,2,513,0.02033333,968
14,3,3,2,514,0.02633333,959
14,3,3,2,515,0.31233333,930
14,3,3,2,516,0.35333333,918
14,3,3,2,517,0.39333333,930
14,3,3,2,518,0.34333333,936
14,3,3,2,519,0.37533333,927
14,3,3,2,520,0.47033333,928
14,3,3,2,521,0.32233333,913
14,3,3,2,522,0.45633333,924
14,3,3,2,523,0.35933333,933
14,3,3,2,524,0.37033333,921
14,3,3,2,525,0.37233333,913
14,3,3,2,526,0.46833333,918
14,3,3,2,527,,
14,3,3,2,528,0.30033333,923
14,3,3,2,529,0.34933333,929
14,3,3,2,530,0.36033333,936
14,3,3,2,531,,
14,3,3,2,532,0.49533333,915
14,3,3,2,533,,
14,3,3,2,534,,
14,3,3,2,535,0.35233333,922
14,3,3,2,536,0.39233333,906
14,3,3,2,537,0.52033333,922
14,3,3,2,538,0.44833333,923
14,3,3,2,539,0.48533333,931
14,3,3,2,540,0.49833333,913
14,3,3,2,541,0.52833333,927
14,3,3,2,542,0.33933333,922
14,3,3,2,543,0.31433333,919
14,3,3,2,544,0.39533333,939
14,3,3,2,545,0.49333333,923
14,3,3,2,546,0.45433333,916
14,3,3,2,547,0.39333333,938
14,3,3,2,548,,
14,3,3,2,549,,
14,3,3,2,550,,
14,3,3,2,551,,
14,3,3,2,552,,
14,3,3,2,553,,
14,3,3,2,554,,
14,3,3,2,555,,
14,3,3,2,556,,
14,3,3,2,557,,
14,3,3,2,558,,
14,3,3,2,559,,
14,3,3,2,560,,
14,3,3,2,561,,
14,3,3,2,562,,
14,3,3,2,563,,
14,3,3,2,564,,
14,3,3,2,565,0.05933333,899
14,3,3,2,566,0.09633333,909
14,3,3,2,567,0.09633333,880
14,3,3,2,568,0.04333333,930
14,3,3,2,569,0.08233333,918
14,3,3,2,570,0.09433333,890
14,3,3,2,571,0.12833333,866
14,3,3,2,572,0.06133333,931
14,3,3,2,573,0.02433333,878
14,3,3,2,574,-0.01266667,879
14,3,3,2,575,-0.00766667,872
14,3,3,2,576,-0.00866667,877
14,3,3,2,577,-0.01366667,873
14,3,3,2,578,-0.00166667,871
14,3,3,2,579,0.01533333,870
14,3,3,2,580,0.01233333,868
14,3,3,4,-48,0.00563830,581
14,3,3,4,-47,,
14,3,3,4,-46,-0.03236170,595
14,3,3,4,-45,-0.01736170,590
14,3,3,4,-44,-0.03836170,612
14,3,3,4,-43,-0.03436170,600
14,3,3,4,-42,-0.00036170,604
14,3,3,4,-41,-0.02536170,618
14,3,3,4,-40,-0.08036170,620
14,3,3,4,-39,-0.03336170,606
14,3,3,4,-38,-0.00236170,583
14,3,3,4,-37,-0.05036170,576
14,3,3,4,-36,-0.01736170,569
14,3,3,4,-35,0.00663830,565
14,3,3,4,-34,-0.01636170,574
14,3,3,4,-33,-0.01136170,569
14,3,3,4,-32,-0.01236170,579
14,3,3,4,-31,-0.01236170,582
14,3,3,4,-30,-0.01436170,586
14,3,3,4,-29,-0.00936170,578
14,3,3,4,-28,-0.00836170,577
14,3,3,4,-27,-0.00736170,589
14,3,3,4,-26,-0.02136170,581
14,3,3,4,-25,-0.02836170,559
14,3,3,4,-24,-0.00136170,580
14,3,3,4,-23,-0.00036170,575
14,3,3,4,-22,-0.00536170,569
14,3,3,4,-21,0.00163830,575
14,3,3,4,-20,-0.00336170,624
14,3,3,4,-19,0.00663830,800
14,3,3,4,-18,0.01663830,986
14,3,3,4,-17,0.01763830,1166
14,3,3,4,-16,0.05563830,1324
14,3,3,4,-15,0.02063830,1351
14,3,3,4,-14,0.03763830,1369
14,3,3,4,-13,0.03163830,1359
14,3,3,4,-12,0.02263830,1359
14,3,3,4,-11,0.02963830,1362
14,3,3,4,-10,0.02063830,1362
14,3,3,4,-9,0.02263830,1362
14,3,3,4,-8,0.03663830,1361
14,3,3,4,-7,0.01563830,1359
14,3,3,4,-6,0.02463830,1361
14,3,3,4,-5,0.01463830,1366
14,3,3,4,-4,0.01363830,1359
14,3,3,4,-3,0.02063830,1358
14,3,3,4,-2,0.01863830,1363
14,3,3,4,-1,0.04363830,1364
14,3,3,4,0,0.02763830,1363
14,3,3,4,1,0.02063830,1358
14,3,3,4,2,0.01363830,1366
14,3,3,4,3,0.02363830,1359
14,3,3,4,4,0.01363830,1361
14,3,3,4,5,0.01963830,1360
14,3,3,4,6,0.00363830,1365
14,3,3,4,7,0.00963830,1365
14,3,3,4,8,0.02563830,1364
14,3,3,4,9,0.03563830,1366
14,3,3,4,10,0.03363830,1366
14,3,3,4,11,0.03363830,1361
14,3,3,4,12,0.04363830,1370
14,3,3,4,13,0.04063830,1371
14,3,3,4,14,0.04563830,1368
14,3,3,4,15,0.04063830,1363
14,3,3,4,16,0.05563830,1375
14,3,3,4,17,0.03363830,1370
14,3,3,4,18,0.04463830,1362
14,3,3,4,19,0.04863830,1150
14,3,3,4,20,0.02463830,938
14,3,3,4,21,0.01863830,756
14,3,3,4,22,0.00763830,737
14,3,3,4,23,0.01663830,719
14,3,3,4,24,0.01063830,730
14,3,3,4,25,0.02963830,725
14,3,3,4,26,0.01763830,724
14,3,3,4,27,0.04863830,728
14,3,3,4,28,0.03563830,723
14,3,3,4,29,0.04063830,717
14,3,3,4,30,0.04063830,729
14,3,3,4,31,0.04363830,734
14,3,3,4,32,0.04763830,716
14,3,3,4,33,0.05063830,722
14,3,3,4,34,0.05763830,724
14,3,3,4,35,0.05663830,720
14,3,3,4,36,0.05163830,725
14,3,3,4,37,0.05763830,720
14,3,3,4,38,0.06963830,719
14,3,3,4,39,0.05063830,724
14,3,3,4,40,0.07763830,722
14,3,3,4,41,0.08063830,721
14,3,3,4,42,0.07863830,728
14,3,3,4,43,0.08563830,724
14,3,3,4,44,0.08163830,720
14,3,3,4,45,0.08363830,718
14,3,3,4,46,0.09863830,718
14,3,3,4,47,0.10263830,725
14,3,3,4,48,0.11663830,721
14,3,3,4,49,0.11163830,723
14,3,3,4,50,0.11963830,728
14,3,3,4,51,0.12163830,724
14,3,3,4,52,0.14763830,719
14,3,3,4,53,0.15263830,726
14,3,3,4,54,0.15363830,718
14,3,3,4,55,0.15363830,719
14,3,3,4,56,0.16763830,724
14,3,3,4,57,0.16063830,706
14,3,3,4,58,0.16963830,682
14,3,3,4,59,0.17763830,690
14,3,3,4,60,0.17463830,693
14,3,3,4,61,0.18263830,684
14,3,3,4,62,0.18063830,689
14,3,3,4,63,0.18163830,691
14,3,3,4,64,0.18463830,690
14,3,3,4,65,0.18263830,685
14,3,3,4,66,0.18863830,694
14,3,3,4,67,0.18963830,688
14,3,3,4,68,0.20563830,683
14,3,3,4,69,0.20063830,697
14,3,3,4,70,0.21063830,696
14,3,3,4,71,0.21563830,682
14,3,3,4,72,0.21463830,693
14,3,3,4,73,0.23063830,697
14,3,3,4,74,0.22663830,691
14,3,3,4,75,0.23063830,691
14,3,3,4,76,0.22963830,680
14,3,3,4,77,0.24263830,696
14,3,3,4,78,0.24563830,683
14,3,3,4,79,0.25263830,691
14,3,3,4,80,0.23963830,690
14,3,3,4,81,0.25263830,688
14,3,3,4,82,0.25763830,676
14,3,3,4,83,0.26463830,688
14,3,3,4,84,0.26963830,689
14,3,3,4,85,0.25663830,706
14,3,3,4,86,0.25563830,690
14,3,3,4,87,0.25163830,691
14,3,3,4,88,0.26463830,698
14,3,3,4,89,0.27263830,693
14,3,3,4,90,0.27063830,695
14,3,3,4,91,0.27063830,705
14,3,3,4,92,0.25963830,694
14,3,3,4,93,0.26863830,698
14,3,3,4,94,0.27663830,704
14,3,3,4,95,0.27663830,709
14,3,3,4,96,0.27663830,703
14,3,3,4,97,0.28963830,704
14,3,3,4,98,0.28263830,703
14,3,3,4,99,0.26663830,712
14,3,3,4,100,0.27863830,719
14,3,3,4,101,0.27863830,713
14,3,3,4,102,0.27263830,713
14,3,3,4,103,0.27163830,722
14,3,3,4,104,0.26863830,719
14,3,3,4,105,0.26963830,730
14,3,3,4,106,0.27863830,726
14,3,3,4,107,0.26863830,823
14,3,3,4,108,0.27663830,869
14,3,3,4,109,0.25563830,885
14,3,3,4,110,0.27563830,870
14,3,3,4,111,0.25363830,881
14,3,3,4,112,0.26763830,885
14,3,3,4,113,0.25663830,884
14,3,3,4,114,0.25063830,895
