id,id2,id3,trial,time,pupil,xcoord
14,3,3,1,17,-0.04062500,535
14,3,3,1,18,-0.04862500,532
14,3,3,1,19,-0.04462500,531
14,3,3,1,20,-0.05062500,534
14,3,3,1,21,-0.02862500,526
14,3,3,1,22,-0.03762500,532
14,3,3,1,23,-0.05862500,536
14,3,3,1,24,-0.03962500,636
14,3,3,1,25,-0.02562500,618
14,3,3,1,26,-0.03062500,637
14,3,3,1,27,-0.04362500,631
14,3,3,1,28,-0.03662500,635
14,3,3,1,29,-0.05762500,629
14,3,3,1,30,-0.02462500,630
14,3,3,1,31,-0.02062500,639
14,3,3,1,32,-0.00662500,638
14,3,3,1,33,-0.01762500,637
14,3,3,1,34,-0.02262500,641
14,3,3,1,35,-0.01062500,631
14,3,3,1,36,-0.00162500,628
14,3,3,1,37,0.00837500,627
14,3,3,1,38,0.00037500,629
14,3,3,1,39,0.00837500,637
14,3,3,1,40,0.00637500,627
14,3,3,1,41,0.02237500,640
14,3,3,1,42,0.02637500,640
14,3,3,1,43,0.01837500,638
14,3,3,1,44,0.01637500,636
14,3,3,1,45,0.03137500,638
14,3,3,1,46,0.05037500,633
14,3,3,1,47,0.05737500,628
14,3,3,1,48,0.04437500,634
14,3,3,1,49,0.04937500,630
14,3,3,1,50,0.05337500,633
14,3,3,1,51,0.06637500,634
14,3,3,1,52,0.07137500,632
14,3,3,1,53,0.06637500,633
14,3,3,1,54,0.08337500,633
14,3,3,1,55,0.09837500,631
14,3,3,1,56,0.09537500,630
14,3,3,1,57,0.09237500,627
14,3,3,1,58,0.08337500,628
14,3,3,1,59,0.07737500,624
14,3,3,1,60,0.11237500,623
14,3,3,1,61,0.10237500,631
14,3,3,1,62,0.11037500,626
14,3,3,1,63,0.12937500,628
14,3,3,1,64,0.11637500,623
14,3,3,1,65,0.11537500,623
14,3,3,1,66,0.11737500,626
14,3,3,1,67,0.13837500,626
14,3,3,1,68,0.13137500,622
14,3,3,1,69,0.12837500,618
14,3,3,1,70,0.15137500,607
14,3,3,1,71,0.14437500,620
14,3,3,1,72,0.13137500,623
14,3,3,1,73,0.15837500,620
14,3,3,1,74,0.15037500,627
14,3,3,1,75,0.14737500,627
14,3,3,1,76,0.16637500,624
14,3,3,1,77,0.16337500,621
14,3,3,1,78,0.17437500,626
14,3,3,1,79,0.14937500,627
14,3,3,1,80,0.14637500,628
14,3,3,1,81,0.17337500,625
14,3,3,1,82,0.15837500,623
14,3,3,1,83,0.16637500,627
14,3,3,1,84,0.16537500,633
14,3,3,1,85,0.19537500,632
14,3,3,1,86,0.18237500,628
14,3,3,1,87,0.19337500,639
14,3,3,1,88,0.17537500,630
14,3,3,1,89,0.19337500,627
14,3,3,1,90,0.18637500,630
14,3,3,1,91,0.20837500,637
14,3,3,1,92,0.20737500,631
14,3,3,1,93,0.21037500,633
14,3,3,1,94,0.20737500,636
14,3,3,1,95,0.20437500,630
14,3,3,1,96,0.22337500,633
14,3,3,1,97,0.22437500,637
14,3,3,1,98,0.22137500,634
14,3,3,1,99,0.21137500,634
14,3,3,1,100,0.21837500,637
14,3,3,1,101,0.23637500,718
14,3,3,1,102,0.22837500,785
14,3,3,1,103,0.22337500,791
14,3,3,1,104,0.22837500,795
14,3,3,1,105,0.24137500,801
14,3,3,1,106,0.20837500,799
14,3,3,1,107,0.20337500,800
14,3,3,1,108,0.21437500,797
14,3,3,1,109,0.21437500,809
14,3,3,1,110,0.20537500,804
14,3,3,1,111,0.21237500,809
14,3,3,1,112,0.18237500,800
14,3,3,1,113,0.18837500,818
14,3,3,1,114,0.16137500,811
14,3,3,1,115,0.17737500,814
14,3,3,1,116,0.18637500,866
14,3,3,1,117,0.17637500,923
14,3,3,1,118,0.18137500,950
14,3,3,1,119,0.15437500,944
14,3,3,1,120,0.15137500,947
14,3,3,1,121,0.15137500,948
14,3,3,1,122,0.15537500,946
14,3,3,1,123,0.14637500,951
14,3,3,1,124,0.13337500,943
14,3,3,1,125,0.14637500,948
14,3,3,1,126,0.13437500,949
14,3,3,1,127,0.10737500,935
14,3,3,1,128,0.11337500,945
14,3,3,1,129,0.09937500,945
14,3,3,1,130,0.10737500,938
14,3,3,1,131,0.10537500,941
14,3,3,1,132,0.09637500,931
14,3,3,1,133,0.09637500,933
14,3,3,1,134,0.08437500,934
14,3,3,1,135,0.08437500,926
14,3,3,1,136,0.10137500,930
14,3,3,1,137,0.10337500,929
14,3,3,1,138,0.08037500,930
14,3,3,1,139,0.08537500,928
14,3,3,1,140,0.07437500,921
14,3,3,1,141,0.06737500,926
14,3,3,1,142,0.07737500,923
14,3,3,1,143,0.07537500,928
14,3,3,1,144,0.09137500,924
14,3,3,1,145,0.07837500,921
14,3,3,1,146,0.06037500,923
14,3,3,1,147,0.08137500,927
14,3,3,1,148,0.07537500,924
14,3,3,1,149,0.06837500,926
14,3,3,1,150,0.08337500,924
14,3,3,1,151,0.07437500,926
14,3,3,1,152,0.08037500,918
14,3,3,1,153,0.07537500,927
14,3,3,1,154,0.10137500,926
14,3,3,1,155,0.07937500,916
14,3,3,1,156,0.06937500,922
14,3,3,1,157,0.07737500,922
14,3,3,1,158,0.08637500,920
14,3,3,1,159,0.09037500,923
14,3,3,1,160,0.07437500,918
14,3,3,1,161,0.10537500,912
14,3,3,1,162,0.09037500,923
14,3,3,1,163,0.07637500,923
14,3,3,1,164,0.09737500,922
14,3,3,1,165,0.10037500,928
14,3,3,1,166,0.09637500,924
14,3,3,1,167,0.08737500,922
14,3,3,1,168,0.07937500,924
14,3,3,1,169,0.08637500,929
14,3,3,1,170,0.12237500,927
14,3,3,1,171,0.07937500,920
14,3,3,1,172,0.07737500,925
14,3,3,1,173,0.08837500,924
14,3,3,1,174,0.09637500,925
14,3,3,1,175,0.09337500,930
14,3,3,1,176,0.10137500,924
14,3,3,1,177,0.10937500,930
14,3,3,1,178,0.08137500,927
14,3,3,1,179,0.09737500,923
14,3,3,1,180,0.09237500,927
14,3,3,1,181,0.09037500,925
14,3,3,1,182,0.07437500,921
14,3,3,1,183,0.07237500,925
14,3,3,1,184,0.07437500,925
14,3,3,1,185,0.07937500,924
14,3,3,1,186,0.08737500,918
14,3,3,1,187,0.06337500,916
14,3,3,1,188,0.06937500,918
14,3,3,1,189,0.07637500,921
14,3,3,1,190,0.05737500,914
14,3,3,1,191,0.06537500,916
14,3,3,1,192,0.07837500,918
14,3,3,1,193,0.07337500,918
14,3,3,1,194,0.08437500,919
14,3,3,1,195,0.07437500,918
14,3,3,1,196,0.09837500,928
14,3,3,1,197,0.08237500,916
14,3,3,1,198,0.09437500,915
14,3,3,1,199,0.08837500,923
14,3,3,1,200,0.11037500,927
14,3,3,1,201,0.10637500,916
14,3,3,1,202,0.10637500,921
14,3,3,1,203,0.10037500,920
14,3,3,1,204,0.11737500,918
14,3,3,1,205,0.09637500,914
14,3,3,1,206,0.11237500,920
14,3,3,1,207,0.09437500,918
14,3,3,1,208,0.09437500,918
14,3,3,1,209,0.10637500,922
14,3,3,1,210,0.10937500,891
14,3,3,1,211,0.13237500,898
14,3,3,1,212,0.10937500,894
14,3,3,1,213,0.12337500,895
14,3,3,1,214,0.12737500,900
14,3,3,1,215,0.12137500,893
14,3,3,1,216,0.13137500,904
14,3,3,1,217,0.12537500,898
14,3,3,1,218,0.12437500,898
14,3,3,1,219,0.12737500,897
14,3,3,1,220,0.14437500,901
14,3,3,1,221,0.11237500,894
14,3,3,1,222,0.15437500,902
14,3,3,1,223,0.14737500,900
14,3,3,1,224,0.12437500,893
14,3,3,1,225,0.15937500,903
14,3,3,1,226,0.15437500,903
14,3,3,1,227,0.13937500,898
14,3,3,1,228,0.15037500,902
14,3,3,1,229,0.14637500,899
14,3,3,1,230,0.15437500,900
14,3,3,1,231,0.14937500,904
14,3,3,1,232,0.14637500,904
14,3,3,1,233,0.15337500,900
14,3,3,1,234,0.15737500,906
14,3,3,1,235,0.14337500,904
14,3,3,1,236,0.15437500,905
14,3,3,1,237,0.14137500,902
14,3,3,1,238,0.11437500,901
14,3,3,1,239,0.11737500,904
14,3,3,1,240,0.11137500,900
14,3,3,1,241,0.11237500,898
14,3,3,1,242,0.10537500,903
14,3,3,1,243,0.10037500,902
14,3,3,1,244,0.09437500,898
14,3,3,1,245,0.09137500,891
14,3,3,1,246,0.09237500,827
14,3,3,1,247,,
14,3,3,1,248,,
14,3,3,1,249,,
14,3,3,1,250,,
14,3,3,1,251,,
14,3,3,1,252,,
14,3,3,1,253,,
14,3,3,1,254,,
14,3,3,1,255,,
14,3,3,1,256,,
14,3,3,1,257,,
14,3,3,1,258,,
14,3,3,1,259,-0.08962500,433
14,3,3,1,260,-0.09262500,429
14,3,3,1,261,-0.03662500,412
14,3,3,1,262,-0.05262500,433
14,3,3,1,263,-0.02662500,434
14,3,3,1,264,-0.07462500,440
14,3,3,1,265,-0.06262500,436
14,3,3,1,266,-0.07262500,437
14,3,3,1,267,-0.07462500,436
14,3,3,1,268,-0.00862500,421
14,3,3,1,269,0.06237500,412
14,3,3,1,270,0.01837500,449
14,3,3,1,271,0.06337500,626
14,3,3,1,272,0.07637500,881
14,3,3,1,273,0.07237500,1008
14,3,3,1,274,0.05437500,1032
14,3,3,1,275,0.06237500,1057
14,3,3,1,276,0.33137500,1116
14,3,3,1,277,0.16637500,1081
14,3,3,1,278,0.06337500,1049
14,3,3,1,279,0.06037500,1060
14,3,3,1,280,0.05837500,1110
14,3,3,1,281,0.05737500,1113
14,3,3,1,282,0.07037500,1106
14,3,3,1,283,0.04537500,1106
14,3,3,1,284,0.02937500,1105
14,3,3,1,285,0.03237500,1106
14,3,3,1,286,0.03337500,1103
14,3,3,1,287,0.00737500,1112
14,3,3,1,288,0.01037500,999
14,3,3,1,289,-0.02662500,1013
14,3,3,1,290,-0.02762500,1005
14,3,3,1,291,-0.03562500,1008
14,3,3,1,292,-0.04362500,1003
14,3,3,1,293,-0.06262500,1012
14,3,3,1,294,-0.05062500,1005
14,3,3,1,295,-0.06562500,1008
14,3,3,1,296,-0.08862500,1009
14,3,3,1,297,-0.07762500,989
14,3,3,1,298,-0.09162500,997
14,3,3,1,299,-0.07762500,1005
14,3,3,1,300,-0.09662500,1008
14,3,3,1,301,-0.11062500,985
14,3,3,1,302,-0.11862500,1004
14,3,3,1,303,-0.11662500,1002
14,3,3,1,304,-0.09762500,994
14,3,3,1,305,-0.11362500,996
14,3,3,1,306,-0.10362500,1120
14,3,3,1,307,-0.09062500,1270
14,3,3,1,308,-0.06862500,1446
14,3,3,1,309,-0.05262500,1507
14,3,3,1,310,-0.06162500,1514
14,3,3,1,311,-0.05162500,1507
14,3,3,1,312,-0.05862500,1507
14,3,3,1,313,-0.03762500,1511
14,3,3,1,314,-0.04862500,1500
14,3,3,1,315,-0.02662500,1509
14,3,3,1,316,-0.00862500,1513
14,3,3,1,317,0.00537500,1504
14,3,3,1,318,0.01437500,1506
14,3,3,1,319,0.02637500,1517
14,3,3,1,320,0.00537500,1507
14,3,3,1,321,0.04637500,1511
14,3,3,1,322,0.04837500,1521
14,3,3,1,323,0.04737500,1516
14,3,3,1,324,0.06037500,1511
14,3,3,1,325,0.08337500,1508
14,3,3,1,326,0.08937500,1501
14,3,3,1,327,0.09337500,1511
14,3,3,1,328,0.08637500,1497
14,3,3,1,329,0.10637500,1508
14,3,3,1,330,0.10237500,1506
14,3,3,1,331,0.12837500,1513
14,3,3,1,332,0.12937500,1511
14,3,3,1,333,0.13737500,1506
14,3,3,1,334,0.12437500,1506
14,3,3,1,335,0.13837500,1511
14,3,3,1,336,0.13837500,1453
14,3,3,1,337,0.14437500,1195
14,3,3,1,338,0.09037500,976
14,3,3,1,339,0.06837500,926
14,3,3,1,340,0.08737500,913
14,3,3,1,341,0.09037500,928
14,3,3,1,342,0.08937500,913
14,3,3,1,343,0.08237500,919
14,3,3,1,344,0.08037500,920
14,3,3,1,345,0.07837500,917
14,3,3,1,346,0.09337500,929
14,3,3,1,347,0.08837500,920
14,3,3,1,348,0.09837500,921
14,3,3,1,349,0.10437500,931
14,3,3,1,350,0.09337500,925
14,3,3,1,351,0.09237500,926
14,3,3,1,352,0.08337500,923
14,3,3,1,353,0.09137500,926
14,3,3,1,354,0.09737500,932
14,3,3,1,355,0.09037500,919
14,3,3,1,356,0.07937500,918
14,3,3,1,357,0.09137500,920
14,3,3,1,358,0.09037500,922
14,3,3,1,359,0.10537500,928
14,3,3,1,360,0.08737500,932
14,3,3,1,361,0.09737500,932
14,3,3,1,362,0.08837500,923
14,3,3,1,363,0.08837500,934
14,3,3,1,364,0.10437500,966
14,3,3,1,365,0.08237500,974
14,3,3,1,366,0.11237500,993
14,3,3,1,367,0.09437500,986
14,3,3,1,368,0.08937500,987
14,3,3,1,369,0.08737500,988
14,3,3,1,370,0.06137500,983
14,3,3,1,371,0.09437500,991
14,3,3,1,372,0.09937500,985
14,3,3,1,373,0.11737500,987
14,3,3,1,374,0.08037500,985
14,3,3,1,375,0.07837500,985
14,3,3,1,376,0.06437500,989
14,3,3,1,377,0.06637500,982
14,3,3,1,378,0.08037500,985
14,3,3,1,379,0.08337500,969
14,3,3,1,380,0.09037500,981
14,3,3,1,381,0.07837500,985
14,3,3,1,382,0.08037500,978
14,3,3,1,383,0.07337500,972
14,3,3,1,384,0.09237500,975
14,3,3,1,385,0.08437500,978
14,3,3,1,386,0.07537500,977
14,3,3,1,387,0.07237500,977
14,3,3,1,388,0.10037500,973
14,3,3,1,389,0.08437500,976
14,3,3,1,390,0.09337500,985
14,3,3,1,391,0.08637500,969
14,3,3,1,392,0.12537500,990
14,3,3,1,393,0.09737500,981
14,3,3,1,394,0.08637500,982
14,3,3,1,395,0.12237500,978
14,3,3,1,396,0.12637500,984
14,3,3,1,397,0.12137500,976
14,3,3,1,398,0.12737500,985
14,3,3,1,399,0.12837500,976
14,3,3,1,400,0.13437500,978
14,3,3,1,401,0.13837500,985
14,3,3,1,402,0.13037500,982
14,3,3,1,403,0.13037500,978
14,3,3,1,404,0.13437500,975
14,3,3,1,405,0.13137500,979
14,3,3,1,406,0.14337500,973
14,3,3,1,407,0.15337500,990
14,3,3,1,408,0.15037500,984
14,3,3,1,409,0.12737500,963
14,3,3,1,410,0.12837500,961
14,3,3,1,411,0.14537500,957
14,3,3,1,412,0.14437500,960
14,3,3,1,413,0.13737500,960
14,3,3,1,414,0.13537500,954
14,3,3,1,415,0.13337500,957
14,3,3,1,416,0.14137500,956
14,3,3,1,417,0.13737500,955
14,3,3,1,418,0.13537500,961
14,3,3,1,419,0.14337500,953
14,3,3,1,420,0.14037500,954
14,3,3,1,421,0.12237500,948
14,3,3,1,422,0.14637500,958
14,3,3,1,423,0.12637500,947
14,3,3,1,424,0.14037500,951
14,3,3,1,425,0.15337500,962
14,3,3,1,426,0.13437500,919
14,3,3,1,427,0.15637500,921
14,3,3,1,428,0.13437500,924
14,3,3,1,429,0.12037500,923
14,3,3,1,430,0.14437500,930
14,3,3,1,431,0.14437500,918
14,3,3,1,432,0.14037500,920
14,3,3,1,433,0.16337500,930
14,3,3,1,434,0.15637500,917
14,3,3,1,435,0.18737500,926
14,3,3,1,436,0.17437500,915
14,3,3,1,437,0.15837500,908
14,3,3,1,438,0.16437500,915
14,3,3,1,439,0.15137500,912
14,3,3,1,440,0.18237500,921
14,3,3,1,441,0.15337500,915
14,3,3,1,442,0.16537500,921
14,3,3,1,443,0.16837500,938
14,3,3,1,444,0.15737500,923
14,3,3,1,445,0.15937500,934
14,3,3,1,446,0.16937500,924
14,3,3,1,447,0.16437500,926
14,3,3,1,448,0.16037500,916
14,3,3,1,449,0.15837500,908
14,3,3,1,450,0.17937500,928
14,3,3,1,451,0.16537500,937
14,3,3,1,452,0.66537500,951
14,3,3,1,453,0.58137500,942
14,3,3,1,454,0.47737500,950
14,3,3,1,455,0.61337500,952
14,3,3,1,456,0.55037500,937
14,3,3,1,457,0.48337500,952
14,3,3,1,458,0.49037500,940
14,3,3,1,459,,
14,3,3,1,460,0.60437500,953
14,3,3,1,461,0.58337500,944
14,3,3,1,462,0.55637500,938
14,3,3,1,463,0.54837500,936
14,3,3,1,464,0.49437500,938
14,3,3,1,465,0.49237500,945
14,3,3,1,466,0.46537500,947
14,3,3,1,467,,
14,3,3,1,468,,
14,3,3,1,469,0.53037500,936
14,3,3,1,470,0.46237500,941
14,3,3,1,471,0.46537500,941
14,3,3,1,472,0.46437500,950
14,3,3,1,473,0.38237500,947
14,3,3,1,474,,
14,3,3,1,475,,
14,3,3,1,476,,
14,3,3,1,477,,
14,3,3,1,478,,
14,3,3,1,479,,
14,3,3,1,480,,
14,3,3,1,481,,
14,3,3,1,482,,
14,3,3,1,483,,
14,3,3,1,484,,
14,3,3,1,485,,
14,3,3,1,486,,
14,3,3,1,487,,
14,3,3,1,488,0.23237500,829
14,3,3,1,489,0.04737500,842
14,3,3,1,490,0.03637500,830
14,3,3,1,491,0.03037500,846
14,3,3,1,492,0.03037500,816
14,3,3,1,493,0.00137500,832
14,3,3,1,494,0.01137500,851
14,3,3,1,495,0.07737500,818
14,3,3,1,496,0.04437500,827
14,3,3,1,497,0.05937500,850
14,3,3,1,498,0.20337500,853
14,3,3,1,499,0.10737500,845
14,3,3,1,500,0.17537500,825
14,3,3,1,501,0.03937500,850
14,3,3,1,502,0.03937500,927
14,3,3,1,503,0.03837500,939
14,3,3,1,504,0.02437500,937
14,3,3,1,505,0.06537500,969
14,3,3,1,506,0.05137500,953
14,3,3,1,507,0.03537500,950
14,3,3,1,508,0.02237500,944
14,3,3,1,509,0.02737500,957
14,3,3,1,510,0.01037500,952
14,3,3,1,511,0.01837500,961
14,3,3,1,512,0.00037500,954
14,3,3,1,513,-0.01462500,949
14,3,3,1,514,-0.01062500,954
14,3,3,1,515,-0.01662500,949
14,3,3,1,516,-0.03362500,953
14,3,3,1,517,-0.04062500,958
14,3,3,1,518,-0.04562500,953
14,3,3,1,519,-0.06862500,954
14,3,3,1,520,-0.04062500,957
14,3,3,1,521,-0.04562500,954
14,3,3,1,522,-0.06362500,959
14,3,3,1,523,-0.07362500,954
14,3,3,1,524,-0.06162500,954
14,3,3,1,525,-0.07662500,937
14,3,3,1,526,-0.04162500,957
14,3,3,1,527,-0.07162500,950
14,3,3,1,528,-0.04662500,949
14,3,3,1,529,-0.06062500,947
14,3,3,1,530,-0.05162500,941
14,3,3,1,531,-0.05562500,951
14,3,3,1,532,-0.08262500,953
14,3,3,1,533,0.28637500,984
14,3,3,1,534,0.27437500,977
14,3,3,1,535,0.35037500,965
14,3,3,1,536,0.19437500,989
14,3,3,1,537,0.41437500,975
14,3,3,1,538,0.07937500,956
14,3,3,1,539,0.21037500,946
14,3,3,1,540,,
14,3,3,1,541,0.13837500,905
14,3,3,1,542,0.08137500,948
14,3,3,1,543,0.27537500,963
14,3,3,1,544,0.27037500,926
14,3,3,1,545,0.31537500,937
14,3,3,1,546,0.29837500,934
14,3,3,1,547,0.31637500,927
14,3,3,1,548,0.28237500,930
14,3,3,1,549,0.12137500,947
14,3,3,1,550,0.35237500,974
14,3,3,1,551,0.44737500,959
14,3,3,1,552,0.33037500,969
14,3,3,1,553,-0.03662500,1072
14,3,3,1,554,0.44737500,947
14,3,3,1,555,,
14,3,3,1,556,0.37837500,947
14,3,3,1,557,0.46637500,963
14,3,3,1,558,,
14,3,3,1,559,0.31637500,940
14,3,3,1,560,0.34637500,918
14,3,3,1,561,0.44937500,978
14,3,3,1,562,,
14,3,3,1,563,0.34137500,943
14,3,3,1,564,0.39137500,868
14,3,3,1,565,0.49437500,941
14,3,3,1,566,0.52437500,943
14,3,3,1,567,0.46737500,977
14,3,3,1,568,0.50437500,985
14,3,3,1,569,,
14,3,3,1,570,0.36537500,975
14,3,3,1,571,0.41337500,974
14,3,3,1,572,0.42037500,962
14,3,3,1,573,0.43737500,965
14,3,3,1,574,0.53337500,997
14,3,3,1,575,0.41237500,965
14,3,3,1,576,0.56737500,948
14,3,3,1,577,0.37037500,984
14,3,3,1,578,0.51137500,986
14,3,3,1,579,0.42737500,965
14,3,3,1,580,,
14,3,3,3,-48,0.04264583,852
14,3,3,3,-47,0.12464583,860
14,3,3,3,-46,0.00264583,890
14,3,3,3,-45,-0.08635417,922
14,3,3,3,-44,-0.07835417,805
14,3,3,3,-43,0.23264583,524
14,3,3,3,-42,0.45564583,194
14,3,3,3,-41,0.13164583,386
14,3,3,3,-40,-0.04535417,478
14,3,3,3,-39,-0.00235417,371
14,3,3,3,-38,-0.03035417,363
14,3,3,3,-37,-0.03135417,360
14,3,3,3,-36,-0.04535417,377
14,3,3,3,-35,0.00264583,360
14,3,3,3,-34,-0.02735417,371
14,3,3,3,-33,0.00964583,361
14,3,3,3,-32,-0.01035417,369
14,3,3,3,-31,-0.03135417,369
14,3,3,3,-30,-0.02635417,371
14,3,3,3,-29,-0.00635417,357
14,3,3,3,-28,-0.00435417,363
14,3,3,3,-27,0.00664583,371
14,3,3,3,-26,-0.01835417,370
14,3,3,3,-25,-0.01435417,376
14,3,3,3,-24,-0.00335417,365
14,3,3,3,-23,-0.00535417,368
14,3,3,3,-22,-0.02135417,372
14,3,3,3,-21,-0.00435417,366
14,3,3,3,-20,-0.00435417,365
14,3,3,3,-19,0.00964583,364
14,3,3,3,-18,-0.01935417,371
14,3,3,3,-17,-0.02435417,371
14,3,3,3,-16,-0.02535417,366
14,3,3,3,-15,-0.01635417,367
14,3,3,3,-14,-0.01535417,369
14,3,3,3,-13,-0.01435417,357
14,3,3,3,-12,-0.01835417,370
14,3,3,3,-11,-0.02735417,462
14,3,3,3,-10,-0.04135417,490
14,3,3,3,-9,-0.03235417,478
14,3,3,3,-8,-0.04035417,481
14,3,3,3,-7,-0.01835417,474
14,3,3,3,-6,-0.03935417,473
14,3,3,3,-5,-0.03735417,480
14,3,3,3,-4,-0.03635417,469
14,3,3,3,-3,-0.04035417,474
14,3,3,3,-2,-0.03335417,488
14,3,3,3,-1,-0.04135417,472
14,3,3,3,0,-0.02235417,468
14,3,3,3,1,-0.00735417,477
14,3,3,3,2,-0.00335417,468
14,3,3,3,3,0.01764583,468
14,3,3,3,4,-0.02035417,470
14,3,3,3,5,-0.00835417,481
14,3,3,3,6,-0.01235417,541
14,3,3,3,7,-0.02035417,815
14,3,3,3,8,-0.04835417,1082
14,3,3,3,9,-0.07435417,1250
14,3,3,3,10,-0.08435417,1378
14,3,3,3,11,-0.04435417,1374
14,3,3,3,12,-0.08135417,1367
14,3,3,3,13,-0.09235417,1374
14,3,3,3,14,-0.07035417,1383
14,3,3,3,15,-0.06735417,1369
14,3,3,3,16,-0.10035417,1381
14,3,3,3,17,-0.09535417,1368
14,3,3,3,18,-0.07835417,1371
14,3,3,3,19,-0.06235417,1379
14,3,3,3,20,-0.07635417,1381
14,3,3,3,21,-0.06535417,1375
14,3,3,3,22,-0.07935417,1384
14,3,3,3,23,-0.05935417,1370
14,3,3,3,24,-0.06135417,1376
14,3,3,3,25,-0.08635417,1384
14,3,3,3,26,-0.06935417,1377
14,3,3,3,27,-0.07635417,1385
14,3,3,3,28,-0.07035417,1382
14,3,3,3,29,-0.06735417,1382
14,3,3,3,30,-0.07835417,1388
14,3,3,3,31,-0.07635417,1312
14,3,3,3,32,-0.05035417,1101
14,3,3,3,33,-0.01135417,858
14,3,3,3,34,0.00864583,788
14,3,3,3,35,0.00464583,758
14,3,3,3,36,0.01964583,775
14,3,3,3,37,0.00564583,767
14,3,3,3,38,0.02364583,770
14,3,3,3,39,0.02764583,766
14,3,3,3,40,0.03364583,764
14,3,3,3,41,0.05764583,771
14,3,3,3,42,0.06264583,772
14,3,3,3,43,0.06964583,776
14,3,3,3,44,0.06964583,772
14,3,3,3,45,0.07964583,776
14,3,3,3,46,0.08264583,774
14,3,3,3,47,0.10364583,776
14,3,3,3,48,0.09764583,774
14,3,3,3,49,0.11664583,778
14,3,3,3,50,0.12264583,770
14,3,3,3,51,0.11664583,770
14,3,3,3,52,0.12764583,775
14,3,3,3,53,0.14164583,768
14,3,3,3,54,0.15564583,771
14,3,3,3,55,0.15564583,775
14,3,3,3,56,0.16664583,767
14,3,3,3,57,0.16364583,769
14,3,3,3,58,0.18064583,769
14,3,3,3,59,0.17664583,762
14,3,3,3,60,0.17564583,675
14,3,3,3,61,0.20464583,674
14,3,3,3,62,0.20264583,662
14,3,3,3,63,0.19364583,670
14,3,3,3,64,0.20064583,671
14,3,3,3,65,0.19364583,669
14,3,3,3,66,0.19764583,670
14,3,3,3,67,0.19964583,671
14,3,3,3,68,0.21064583,666
14,3,3,3,69,0.20964583,669
14,3,3,3,70,0.21364583,665
14,3,3,3,71,0.21664583,663
14,3,3,3,72,0.20564583,671
14,3,3,3,73,0.21964583,676
14,3,3,3,74,0.21664583,669
14,3,3,3,75,0.22864583,667
14,3,3,3,76,0.22564583,668
14,3,3,3,77,0.22464583,662
14,3,3,3,78,0.23064583,663
14,3,3,3,79,0.23464583,665
14,3,3,3,80,0.24064583,670
14,3,3,3,81,0.24864583,666
14,3,3,3,82,0.24064583,667
14,3,3,3,83,0.24464583,669
14,3,3,3,84,0.25764583,672
14,3,3,3,85,0.25464583,672
14,3,3,3,86,0.25164583,668
